"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor"
"2021","1","8","Nou Barris","45","Porta",142
"2021","1","8","Nou Barris","46","el Turó de la Peira",141
"2021","1","8","Nou Barris","47","Can Peguera",215
"2021","1","8","Nou Barris","48","la Guineueta",195
"2021","1","8","Nou Barris","49","Canyelles",209
"2021","1","8","Nou Barris","50","les Roquetes",123
"2021","1","8","Nou Barris","51","Verdun",156
"2021","1","8","Nou Barris","52","la Prosperitat",145
"2021","1","8","Nou Barris","53","la Trinitat Nova",105
"2021","1","8","Nou Barris","54","Torre Baró",288
"2021","1","8","Nou Barris","55","Ciutat Meridiana",50
"2021","1","9","Sant Andreu","59","el Bon Pastor",144
"2021","1","9","Sant Andreu","60","Sant Andreu",346
"2021","1","9","Sant Andreu","61","la Sagrera",242
"2021","1","9","Sant Andreu","62","el Congrés i els Indians",364
"2021","1","9","Sant Andreu","63","Navas",271
"2021","1","10","Sant Martí","64","el Camp de l'Arpa del Clot",217
"2021","1","10","Sant Martí","65","el Clot",222
"2021","1","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",273
"2021","1","10","Sant Martí","67","la Vila Olímpica del Poblenou",471
"2021","1","10","Sant Martí","68","el Poblenou",323
"2021","1","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",402
"2021","1","10","Sant Martí","70","el Besòs i el Maresme",162
"2021","1","10","Sant Martí","71","Provençals del Poblenou",244
"2021","1","10","Sant Martí","72","Sant Martí de Provençals",221
"2021","1","10","Sant Martí","73","la Verneda i la Pau",164
"2021","1","1","Ciutat Vella","1","el Raval",400
"2021","1","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",525
"2021","1","2","Eixample","6","la Sagrada Família",139
"2021","1","2","Eixample","7","la Dreta de l'Eixample",1462
"2021","1","2","Eixample","8","l'Antiga Esquerra de l'Eixample",670
"2021","1","2","Eixample","9","la Nova Esquerra de l'Eixample",254
"2021","1","3","Sants-Montjuïc","11","el Poble Sec",228
"2021","1","3","Sants-Montjuïc","17","Sants - Badal",288
"2021","1","3","Sants-Montjuïc","18","Sants",314
"2021","1","4","Les Corts","19","les Corts",516
"2021","1","5","Sarrià-Sant Gervasi","23","Sarrià",486
"2021","1","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",795
"2021","1","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",652
"2021","1","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",607
"2021","1","6","Gràcia","28","Vallcarca i els Penitents",502
"2021","1","6","Gràcia","31","la Vila de Gràcia",275
"2021","1","7","Horta-Guinardó","35","el Guinardó",133
"2021","1","7","Horta-Guinardó","37","el Carmel",126
"2021","1","7","Horta-Guinardó","38","la Teixonera",219
"2021","1","7","Horta-Guinardó","43","Horta",380
"2021","1","8","Nou Barris","44","Vilapicina i la Torre Llobeta",316
"2021","1","9","Sant Andreu","60","Sant Andreu",375
"2021","1","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",160
"2021","1","10","Sant Martí","70","el Besòs i el Maresme",240
"2021","1","10","Sant Martí","71","Provençals del Poblenou",250
"2021","1","1","Ciutat Vella","1","el Raval",161
"2021","1","1","Ciutat Vella","2","el Barri Gòtic",303
"2021","1","1","Ciutat Vella","3","la Barceloneta",187
"2021","1","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",225
"2021","1","2","Eixample","5","el Fort Pienc",300
"2021","1","2","Eixample","6","la Sagrada Família",319
"2021","1","2","Eixample","7","la Dreta de l'Eixample",627
"2021","1","2","Eixample","8","l'Antiga Esquerra de l'Eixample",420
"2021","1","2","Eixample","9","la Nova Esquerra de l'Eixample",344
"2021","1","2","Eixample","10","Sant Antoni",337
"2021","1","3","Sants-Montjuïc","11","el Poble Sec",255
"2021","1","3","Sants-Montjuïc","12","la Marina del Prat Vermell",274
"2021","1","3","Sants-Montjuïc","13","la Marina de Port",213
"2021","1","3","Sants-Montjuïc","14","la Font de la Guatlla",250
"2021","1","3","Sants-Montjuïc","15","Hostafrancs",260
"2021","1","3","Sants-Montjuïc","16","la Bordeta",188
"2021","1","3","Sants-Montjuïc","17","Sants - Badal",205
"2021","1","3","Sants-Montjuïc","18","Sants",265
"2021","1","4","Les Corts","19","les Corts",411
"2021","1","4","Les Corts","20","la Maternitat i Sant Ramon",343
"2021","1","4","Les Corts","21","Pedralbes",984
"2021","1","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",414
"2021","1","5","Sarrià-Sant Gervasi","23","Sarrià",584
"2021","1","5","Sarrià-Sant Gervasi","24","les Tres Torres",1005
"2021","1","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",877
"2021","1","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",967
"2021","1","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",427
"2021","1","6","Gràcia","28","Vallcarca i els Penitents",345
"2021","1","6","Gràcia","29","el Coll",197
"2021","1","6","Gràcia","30","la Salut",289
"2021","1","6","Gràcia","31","la Vila de Gràcia",347
"2021","1","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",364
"2021","1","7","Horta-Guinardó","33","el Baix Guinardó",217
"2021","1","7","Horta-Guinardó","34","Can Baró",224
"2021","1","7","Horta-Guinardó","35","el Guinardó",254
"2021","1","7","Horta-Guinardó","36","la Font d'en Fargues",358
"2021","1","7","Horta-Guinardó","37","el Carmel",139
"2021","1","7","Horta-Guinardó","38","la Teixonera",127
"2021","1","7","Horta-Guinardó","39","Sant Genís dels Agudells",161
"2021","1","7","Horta-Guinardó","40","Montbau",178
"2021","1","7","Horta-Guinardó","41","la Vall d'Hebron",315
"2021","1","7","Horta-Guinardó","43","Horta",228
"2021","1","8","Nou Barris","44","Vilapicina i la Torre Llobeta",214
"2021","1","8","Nou Barris","45","Porta",142
"2021","1","8","Nou Barris","46","el Turó de la Peira",141
"2021","1","8","Nou Barris","47","Can Peguera",215
"2021","1","8","Nou Barris","48","la Guineueta",195
"2021","1","8","Nou Barris","49","Canyelles",209
"2021","1","8","Nou Barris","50","les Roquetes",123
"2021","1","8","Nou Barris","51","Verdun",121
"2021","1","8","Nou Barris","52","la Prosperitat",145
"2021","1","8","Nou Barris","53","la Trinitat Nova",105
"2021","1","8","Nou Barris","54","Torre Baró",288
"2021","1","8","Nou Barris","55","Ciutat Meridiana",50
"2021","1","9","Sant Andreu","59","el Bon Pastor",144
"2021","1","9","Sant Andreu","60","Sant Andreu",327
"2021","1","9","Sant Andreu","61","la Sagrera",242
"2021","1","9","Sant Andreu","62","el Congrés i els Indians",336
"2021","1","9","Sant Andreu","63","Navas",271
"2021","1","10","Sant Martí","64","el Camp de l'Arpa del Clot",217
"2021","1","10","Sant Martí","65","el Clot",222
"2021","1","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",290
"2021","1","10","Sant Martí","67","la Vila Olímpica del Poblenou",483
"2021","1","10","Sant Martí","68","el Poblenou",321
"2021","1","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",402
"2021","1","10","Sant Martí","70","el Besòs i el Maresme",134
"2021","1","10","Sant Martí","71","Provençals del Poblenou",243
"2021","1","10","Sant Martí","72","Sant Martí de Provençals",221
"2021","1","10","Sant Martí","73","la Verneda i la Pau",164
"2021","2","1","Ciutat Vella","1","el Raval",250
"2021","2","1","Ciutat Vella","2","el Barri Gòtic",410
"2021","2","1","Ciutat Vella","3","la Barceloneta",174
"2021","2","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",254
"2021","2","2","Eixample","5","el Fort Pienc",356
"2021","2","2","Eixample","6","la Sagrada Família",309
"2021","2","2","Eixample","7","la Dreta de l'Eixample",549
"2021","2","2","Eixample","8","l'Antiga Esquerra de l'Eixample",471
"2021","2","2","Eixample","9","la Nova Esquerra de l'Eixample",368
"2021","2","2","Eixample","10","Sant Antoni",342
"2021","2","3","Sants-Montjuïc","11","el Poble Sec",358
"2021","2","3","Sants-Montjuïc","12","la Marina del Prat Vermell",145
"2021","2","3","Sants-Montjuïc","13","la Marina de Port",271
"2021","2","3","Sants-Montjuïc","14","la Font de la Guatlla",269
"2021","2","3","Sants-Montjuïc","15","Hostafrancs",307
"2021","2","3","Sants-Montjuïc","16","la Bordeta",224
"2021","2","3","Sants-Montjuïc","17","Sants - Badal",225
"2021","2","3","Sants-Montjuïc","18","Sants",285
"2021","2","4","Les Corts","19","les Corts",360
"2021","2","4","Les Corts","20","la Maternitat i Sant Ramon",376
"2021","2","4","Les Corts","21","Pedralbes",581
"2021","2","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",336
"2021","2","5","Sarrià-Sant Gervasi","23","Sarrià",638
"2021","2","5","Sarrià-Sant Gervasi","24","les Tres Torres",1018
"2021","2","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",809
"2021","2","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",979
"2021","2","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",443
"2021","2","6","Gràcia","28","Vallcarca i els Penitents",344
"2021","2","6","Gràcia","29","el Coll",263
"2021","2","6","Gràcia","30","la Salut",374
"2021","2","6","Gràcia","31","la Vila de Gràcia",341
"2021","2","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",300
"2021","2","7","Horta-Guinardó","33","el Baix Guinardó",233
"2021","2","7","Horta-Guinardó","34","Can Baró",263
"2021","2","7","Horta-Guinardó","35","el Guinardó",228
"2021","2","7","Horta-Guinardó","36","la Font d'en Fargues",305
"2021","2","7","Horta-Guinardó","37","el Carmel",140
"2021","2","7","Horta-Guinardó","38","la Teixonera",156
"2021","2","7","Horta-Guinardó","39","Sant Genís dels Agudells",204
"2021","2","7","Horta-Guinardó","40","Montbau",193
"2021","2","7","Horta-Guinardó","41","la Vall d'Hebron",306
"2021","2","7","Horta-Guinardó","43","Horta",205
"2021","2","8","Nou Barris","44","Vilapicina i la Torre Llobeta",229
"2021","2","8","Nou Barris","45","Porta",175
"2021","2","8","Nou Barris","46","el Turó de la Peira",144
"2021","2","8","Nou Barris","48","la Guineueta",176
"2021","2","8","Nou Barris","49","Canyelles",183
"2021","2","8","Nou Barris","50","les Roquetes",97
"2021","2","8","Nou Barris","51","Verdun",163
"2021","2","8","Nou Barris","52","la Prosperitat",138
"2021","2","8","Nou Barris","53","la Trinitat Nova",110
"2021","2","8","Nou Barris","55","Ciutat Meridiana",65
"2021","2","9","Sant Andreu","57","la Trinitat Vella",108
"2021","2","9","Sant Andreu","59","el Bon Pastor",162
"2021","2","9","Sant Andreu","60","Sant Andreu",343
"2021","2","9","Sant Andreu","61","la Sagrera",248
"2021","2","9","Sant Andreu","62","el Congrés i els Indians",324
"2021","2","9","Sant Andreu","63","Navas",266
"2021","2","10","Sant Martí","64","el Camp de l'Arpa del Clot",226
"2021","2","10","Sant Martí","65","el Clot",262
"2021","2","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",306
"2021","2","10","Sant Martí","67","la Vila Olímpica del Poblenou",295
"2021","2","10","Sant Martí","68","el Poblenou",372
"2021","2","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",438
"2021","2","10","Sant Martí","70","el Besòs i el Maresme",202
"2021","2","10","Sant Martí","71","Provençals del Poblenou",237
"2021","2","10","Sant Martí","72","Sant Martí de Provençals",183
"2021","2","10","Sant Martí","73","la Verneda i la Pau",163
"2021","2","1","Ciutat Vella","2","el Barri Gòtic",512
"2021","2","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",539
"2021","2","2","Eixample","6","la Sagrada Família",190
"2021","2","2","Eixample","7","la Dreta de l'Eixample",743
"2021","2","2","Eixample","9","la Nova Esquerra de l'Eixample",382
"2021","2","3","Sants-Montjuïc","15","Hostafrancs",381
"2021","2","3","Sants-Montjuïc","16","la Bordeta",251
"2021","2","3","Sants-Montjuïc","17","Sants - Badal",305
"2021","2","3","Sants-Montjuïc","18","Sants",268
"2021","2","4","Les Corts","19","les Corts",407
"2021","2","4","Les Corts","21","Pedralbes",345
"2021","2","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",190
"2021","2","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",765
"2021","2","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",951
"2021","2","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",622
"2021","2","6","Gràcia","28","Vallcarca i els Penitents",434
"2021","2","6","Gràcia","29","el Coll",277
"2021","2","7","Horta-Guinardó","35","el Guinardó",252
"2021","2","7","Horta-Guinardó","37","el Carmel",134
"2021","2","7","Horta-Guinardó","38","la Teixonera",155
"2021","2","7","Horta-Guinardó","43","Horta",253
"2021","2","8","Nou Barris","44","Vilapicina i la Torre Llobeta",259
"2021","2","9","Sant Andreu","60","Sant Andreu",365
"2021","2","10","Sant Martí","67","la Vila Olímpica del Poblenou",460
"2021","2","10","Sant Martí","68","el Poblenou",580
"2021","2","10","Sant Martí","70","el Besòs i el Maresme",296
"2021","2","10","Sant Martí","71","Provençals del Poblenou",255
"2021","2","1","Ciutat Vella","1","el Raval",250
"2021","2","1","Ciutat Vella","2","el Barri Gòtic",384
"2021","2","1","Ciutat Vella","3","la Barceloneta",176
"2021","2","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",246
"2021","2","2","Eixample","5","el Fort Pienc",356
"2021","2","2","Eixample","6","la Sagrada Família",315
"2021","2","2","Eixample","7","la Dreta de l'Eixample",534
"2021","2","2","Eixample","8","l'Antiga Esquerra de l'Eixample",474
"2021","2","2","Eixample","9","la Nova Esquerra de l'Eixample",364
"2021","2","2","Eixample","10","Sant Antoni",342
"2021","2","3","Sants-Montjuïc","11","el Poble Sec",366
"2021","2","3","Sants-Montjuïc","12","la Marina del Prat Vermell",145
"2021","2","3","Sants-Montjuïc","13","la Marina de Port",271
"2021","2","3","Sants-Montjuïc","14","la Font de la Guatlla",272
"2021","2","3","Sants-Montjuïc","15","Hostafrancs",276
"2021","2","3","Sants-Montjuïc","16","la Bordeta",204
"2021","2","3","Sants-Montjuïc","17","Sants - Badal",205
"2021","2","3","Sants-Montjuïc","18","Sants",287
"2021","2","4","Les Corts","19","les Corts",357
"2021","2","4","Les Corts","20","la Maternitat i Sant Ramon",375
"2021","2","4","Les Corts","21","Pedralbes",613
"2021","2","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",445
"2021","2","5","Sarrià-Sant Gervasi","23","Sarrià",638
"2021","2","5","Sarrià-Sant Gervasi","24","les Tres Torres",934
"2021","2","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",819
"2021","2","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",983
"2021","2","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",427
"2021","2","6","Gràcia","28","Vallcarca i els Penitents",321
"2021","2","6","Gràcia","29","el Coll",234
"2021","2","6","Gràcia","30","la Salut",374
"2021","2","6","Gràcia","31","la Vila de Gràcia",341
"2021","2","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",300
"2021","2","7","Horta-Guinardó","33","el Baix Guinardó",233
"2021","2","7","Horta-Guinardó","34","Can Baró",263
"2021","2","7","Horta-Guinardó","35","el Guinardó",219
"2021","2","7","Horta-Guinardó","36","la Font d'en Fargues",305
"2021","2","7","Horta-Guinardó","37","el Carmel",141
"2021","2","7","Horta-Guinardó","38","la Teixonera",157
"2021","2","7","Horta-Guinardó","39","Sant Genís dels Agudells",228
"2021","2","7","Horta-Guinardó","40","Montbau",195
"2021","2","7","Horta-Guinardó","41","la Vall d'Hebron",319
"2021","2","7","Horta-Guinardó","43","Horta",189
"2021","2","8","Nou Barris","44","Vilapicina i la Torre Llobeta",209
"2021","2","8","Nou Barris","45","Porta",175
"2021","2","8","Nou Barris","46","el Turó de la Peira",144
"2021","2","8","Nou Barris","48","la Guineueta",176
"2021","2","8","Nou Barris","49","Canyelles",183
"2021","2","8","Nou Barris","50","les Roquetes",97
"2021","2","8","Nou Barris","51","Verdun",151
"2021","2","8","Nou Barris","52","la Prosperitat",138
"2021","2","8","Nou Barris","53","la Trinitat Nova",110
"2021","2","8","Nou Barris","55","Ciutat Meridiana",65
"2021","2","9","Sant Andreu","57","la Trinitat Vella",108
"2021","2","9","Sant Andreu","59","el Bon Pastor",162
"2021","2","9","Sant Andreu","60","Sant Andreu",333
"2021","2","9","Sant Andreu","61","la Sagrera",248
"2021","2","9","Sant Andreu","62","el Congrés i els Indians",324
"2021","2","9","Sant Andreu","63","Navas",266
"2021","2","10","Sant Martí","64","el Camp de l'Arpa del Clot",226
"2021","2","10","Sant Martí","65","el Clot",262
"2021","2","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",301
"2021","2","10","Sant Martí","67","la Vila Olímpica del Poblenou",227
"2021","2","10","Sant Martí","68","el Poblenou",312
"2021","2","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",446
"2021","2","10","Sant Martí","70","el Besòs i el Maresme",187
"2021","2","10","Sant Martí","71","Provençals del Poblenou",224
"2021","2","10","Sant Martí","72","Sant Martí de Provençals",183
"2021","2","10","Sant Martí","73","la Verneda i la Pau",163
"2021","3","1","Ciutat Vella","1","el Raval",171
"2021","3","1","Ciutat Vella","2","el Barri Gòtic",356
"2021","3","1","Ciutat Vella","3","la Barceloneta",236
"2021","3","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",326
"2021","3","2","Eixample","5","el Fort Pienc",328
"2021","3","2","Eixample","6","la Sagrada Família",294
"2021","3","2","Eixample","7","la Dreta de l'Eixample",773
"2021","3","2","Eixample","8","l'Antiga Esquerra de l'Eixample",487
"2021","3","2","Eixample","9","la Nova Esquerra de l'Eixample",360
"2021","3","2","Eixample","10","Sant Antoni",521
"2021","3","3","Sants-Montjuïc","11","el Poble Sec",307
"2021","3","3","Sants-Montjuïc","12","la Marina del Prat Vermell",228
"2021","3","3","Sants-Montjuïc","13","la Marina de Port",264
"2021","3","3","Sants-Montjuïc","14","la Font de la Guatlla",273
"2021","3","3","Sants-Montjuïc","15","Hostafrancs",262
"2021","3","3","Sants-Montjuïc","16","la Bordeta",260
"2021","3","3","Sants-Montjuïc","17","Sants - Badal",206
"2021","3","3","Sants-Montjuïc","18","Sants",252
"2021","3","4","Les Corts","19","les Corts",420
"2021","3","4","Les Corts","20","la Maternitat i Sant Ramon",420
"2021","3","4","Les Corts","21","Pedralbes",1055
"2021","3","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",550
"2021","3","5","Sarrià-Sant Gervasi","23","Sarrià",827
"2021","3","5","Sarrià-Sant Gervasi","24","les Tres Torres",899
"2021","3","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",940
"2021","3","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",847
"2021","3","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",408
"2021","3","6","Gràcia","28","Vallcarca i els Penitents",375
"2021","3","6","Gràcia","29","el Coll",237
"2021","3","6","Gràcia","30","la Salut",349
"2021","3","6","Gràcia","31","la Vila de Gràcia",337
"2021","3","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",334
"2021","3","7","Horta-Guinardó","33","el Baix Guinardó",298
"2021","3","7","Horta-Guinardó","34","Can Baró",318
"2021","3","7","Horta-Guinardó","35","el Guinardó",266
"2021","3","7","Horta-Guinardó","36","la Font d'en Fargues",297
"2021","3","7","Horta-Guinardó","37","el Carmel",135
"2021","3","7","Horta-Guinardó","38","la Teixonera",128
"2021","3","7","Horta-Guinardó","39","Sant Genís dels Agudells",182
"2021","3","7","Horta-Guinardó","40","Montbau",138
"2021","3","7","Horta-Guinardó","41","la Vall d'Hebron",205
"2021","3","7","Horta-Guinardó","43","Horta",203
"2021","3","8","Nou Barris","44","Vilapicina i la Torre Llobeta",205
"2021","3","8","Nou Barris","45","Porta",173
"2021","3","8","Nou Barris","46","el Turó de la Peira",196
"2021","3","8","Nou Barris","48","la Guineueta",216
"2021","3","8","Nou Barris","49","Canyelles",131
"2021","3","8","Nou Barris","50","les Roquetes",105
"2021","3","8","Nou Barris","51","Verdun",165
"2021","3","8","Nou Barris","52","la Prosperitat",197
"2021","3","8","Nou Barris","53","la Trinitat Nova",86
"2021","3","8","Nou Barris","55","Ciutat Meridiana",94
"2021","3","9","Sant Andreu","57","la Trinitat Vella",126
"2021","3","9","Sant Andreu","59","el Bon Pastor",145
"2021","3","9","Sant Andreu","60","Sant Andreu",353
"2021","3","9","Sant Andreu","61","la Sagrera",202
"2021","3","9","Sant Andreu","62","el Congrés i els Indians",271
"2021","3","9","Sant Andreu","63","Navas",256
"2021","3","10","Sant Martí","64","el Camp de l'Arpa del Clot",260
"2021","3","10","Sant Martí","65","el Clot",259
"2021","3","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",430
"2021","3","10","Sant Martí","67","la Vila Olímpica del Poblenou",526
"2021","3","10","Sant Martí","68","el Poblenou",367
"2021","3","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",437
"2021","3","10","Sant Martí","70","el Besòs i el Maresme",232
"2021","3","10","Sant Martí","71","Provençals del Poblenou",242
"2021","3","10","Sant Martí","72","Sant Martí de Provençals",175
"2021","3","10","Sant Martí","73","la Verneda i la Pau",168
"2021","3","1","Ciutat Vella","3","la Barceloneta",104
"2021","3","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",542
"2021","3","2","Eixample","6","la Sagrada Família",286
"2021","3","2","Eixample","7","la Dreta de l'Eixample",1092
"2021","3","2","Eixample","8","l'Antiga Esquerra de l'Eixample",573
"2021","3","2","Eixample","9","la Nova Esquerra de l'Eixample",318
"2021","3","3","Sants-Montjuïc","14","la Font de la Guatlla",350
"2021","3","3","Sants-Montjuïc","15","Hostafrancs",278
"2021","3","3","Sants-Montjuïc","18","Sants",251
"2021","3","4","Les Corts","19","les Corts",530
"2021","3","4","Les Corts","21","Pedralbes",544
"2021","3","5","Sarrià-Sant Gervasi","23","Sarrià",710
"2021","3","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",933
"2021","3","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",603
"2021","3","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",470
"2021","3","6","Gràcia","28","Vallcarca i els Penitents",377
"2021","3","6","Gràcia","29","el Coll",283
"2021","3","7","Horta-Guinardó","35","el Guinardó",368
"2021","3","7","Horta-Guinardó","37","el Carmel",109
"2021","3","7","Horta-Guinardó","38","la Teixonera",69
"2021","3","7","Horta-Guinardó","39","Sant Genís dels Agudells",154
"2021","3","7","Horta-Guinardó","40","Montbau",155
"2021","3","7","Horta-Guinardó","43","Horta",250
"2021","3","8","Nou Barris","44","Vilapicina i la Torre Llobeta",255
"2021","3","8","Nou Barris","51","Verdun",206
"2021","3","9","Sant Andreu","60","Sant Andreu",366
"2021","3","9","Sant Andreu","62","el Congrés i els Indians",292
"2021","3","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",486
"2021","3","10","Sant Martí","67","la Vila Olímpica del Poblenou",418
"2021","3","10","Sant Martí","68","el Poblenou",493
"2021","3","10","Sant Martí","70","el Besòs i el Maresme",395
"2021","3","10","Sant Martí","71","Provençals del Poblenou",219
"2021","3","1","Ciutat Vella","1","el Raval",168
"2021","3","1","Ciutat Vella","2","el Barri Gòtic",359
"2021","3","1","Ciutat Vella","3","la Barceloneta",248
"2021","3","1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera",315
"2021","3","2","Eixample","5","el Fort Pienc",332
"2021","3","2","Eixample","6","la Sagrada Família",295
"2021","3","2","Eixample","7","la Dreta de l'Eixample",756
"2021","3","2","Eixample","8","l'Antiga Esquerra de l'Eixample",471
"2021","3","2","Eixample","9","la Nova Esquerra de l'Eixample",374
"2021","3","2","Eixample","10","Sant Antoni",520
"2021","3","3","Sants-Montjuïc","11","el Poble Sec",307
"2021","3","3","Sants-Montjuïc","12","la Marina del Prat Vermell",228
"2021","3","3","Sants-Montjuïc","13","la Marina de Port",264
"2021","3","3","Sants-Montjuïc","14","la Font de la Guatlla",254
"2021","3","3","Sants-Montjuïc","15","Hostafrancs",260
"2021","3","3","Sants-Montjuïc","16","la Bordeta",241
"2021","3","3","Sants-Montjuïc","17","Sants - Badal",206
"2021","3","3","Sants-Montjuïc","18","Sants",252
"2021","3","4","Les Corts","19","les Corts",398
"2021","3","4","Les Corts","20","la Maternitat i Sant Ramon",420
"2021","3","4","Les Corts","21","Pedralbes",1145
"2021","3","5","Sarrià-Sant Gervasi","22","Vallvidrera, el Tibidabo i les Planes",615
"2021","3","5","Sarrià-Sant Gervasi","23","Sarrià",833
"2021","3","5","Sarrià-Sant Gervasi","24","les Tres Torres",929
"2021","3","5","Sarrià-Sant Gervasi","25","Sant Gervasi - la Bonanova",941
"2021","3","5","Sarrià-Sant Gervasi","26","Sant Gervasi - Galvany",878
"2021","3","5","Sarrià-Sant Gervasi","27","el Putxet i el Farró",403
"2021","3","6","Gràcia","28","Vallcarca i els Penitents",374
"2021","3","6","Gràcia","29","el Coll",219
"2021","3","6","Gràcia","30","la Salut",352
"2021","3","6","Gràcia","31","la Vila de Gràcia",338
"2021","3","6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova",336
"2021","3","7","Horta-Guinardó","33","el Baix Guinardó",298
"2021","3","7","Horta-Guinardó","34","Can Baró",318
"2021","3","7","Horta-Guinardó","35","el Guinardó",230
"2021","3","7","Horta-Guinardó","36","la Font d'en Fargues",304
"2021","3","7","Horta-Guinardó","37","el Carmel",151
"2021","3","7","Horta-Guinardó","38","la Teixonera",211
"2021","3","7","Horta-Guinardó","39","Sant Genís dels Agudells",202
"2021","3","7","Horta-Guinardó","40","Montbau",133
"2021","3","7","Horta-Guinardó","41","la Vall d'Hebron",205
"2021","3","7","Horta-Guinardó","43","Horta",191
"2021","3","8","Nou Barris","44","Vilapicina i la Torre Llobeta",202
"2021","3","8","Nou Barris","45","Porta",174
"2021","3","8","Nou Barris","46","el Turó de la Peira",196
"2021","3","8","Nou Barris","48","la Guineueta",216
"2021","3","8","Nou Barris","49","Canyelles",131
"2021","3","8","Nou Barris","50","les Roquetes",105
"2021","3","8","Nou Barris","51","Verdun",147
"2021","3","8","Nou Barris","52","la Prosperitat",200
"2021","3","8","Nou Barris","53","la Trinitat Nova",86
"2021","3","8","Nou Barris","55","Ciutat Meridiana",94
"2021","3","9","Sant Andreu","57","la Trinitat Vella",126
"2021","3","9","Sant Andreu","59","el Bon Pastor",145
"2021","3","9","Sant Andreu","60","Sant Andreu",353
"2021","3","9","Sant Andreu","61","la Sagrera",202
"2021","3","9","Sant Andreu","62","el Congrés i els Indians",268
"2021","3","9","Sant Andreu","63","Navas",256
"2021","3","10","Sant Martí","64","el Camp de l'Arpa del Clot",260
"2021","3","10","Sant Martí","65","el Clot",259
"2021","3","10","Sant Martí","66","el Parc i la Llacuna del Poblenou",338
"2021","3","10","Sant Martí","67","la Vila Olímpica del Poblenou",607
"2021","3","10","Sant Martí","68","el Poblenou",334
"2021","3","10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou",449
"2021","3","10","Sant Martí","70","el Besòs i el Maresme",118
"2021","3","10","Sant Martí","71","Provençals del Poblenou",245
"2021","3","10","Sant Martí","72","Sant Martí de Provençals",175
"2021","3","10","Sant Martí","73","la Verneda i la Pau",171
"2021","4","1","Ciutat Vella","1","el Raval",223
"2021","4","1","Ciutat Vella","2","el Barri Gòtic",324
"2021","4","1","Ciutat Vella","3","la Barceloneta",165
